,order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
1774,637,Hee Greer,Selden,NY,2017-03-01,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1775,637,Hee Greer,Selden,NY,2017-03-01,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1776,638,Verda Gilbert,East Northport,NY,2017-04-01,1,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1777,638,Verda Gilbert,East Northport,NY,2017-04-01,2,1499.98,Surly Ogre Frameset - 2017,Road Bikes,Surly,Baldwin Bikes,Venita Daniel
1778,638,Verda Gilbert,East Northport,NY,2017-04-01,1,5499.99,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1779,639,Felicidad Golden,Lockport,NY,2017-06-01,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1780,639,Felicidad Golden,Lockport,NY,2017-06-01,1,619.99,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1781,639,Felicidad Golden,Lockport,NY,2017-06-01,1,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1782,639,Felicidad Golden,Lockport,NY,2017-06-01,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1783,640,Alejandrina Hodges,Deer Park,NY,2017-06-01,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1784,640,Alejandrina Hodges,Deer Park,NY,2017-06-01,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1785,640,Alejandrina Hodges,Deer Park,NY,2017-06-01,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1786,640,Alejandrina Hodges,Deer Park,NY,2017-06-01,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1787,640,Alejandrina Hodges,Deer Park,NY,2017-06-01,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1788,641,Adam Henderson,Los Banos,CA,2017-07-01,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
1789,641,Adam Henderson,Los Banos,CA,2017-07-01,1,489.99,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
1790,641,Adam Henderson,Los Banos,CA,2017-07-01,1,3499.99,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Santa Cruz Bikes,Genna Serrano
1791,642,Lizette Ellison,Port Washington,NY,2017-07-01,2,899.98,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1792,643,Lonna Franks,Ontario,CA,2017-08-01,1,749.99,Surly Ogre Frameset - 2017,Road Bikes,Surly,Santa Cruz Bikes,Genna Serrano
1793,644,Sunshine Rosario,Jamaica,NY,2017-08-01,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1794,645,Consuela Collier,North Tonawanda,NY,2017-08-01,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1795,645,Consuela Collier,North Tonawanda,NY,2017-08-01,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1796,645,Consuela Collier,North Tonawanda,NY,2017-08-01,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1797,645,Consuela Collier,North Tonawanda,NY,2017-08-01,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1798,645,Consuela Collier,North Tonawanda,NY,2017-08-01,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1799,646,Annis Sanchez,Los Angeles,CA,2017-09-01,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
1800,646,Annis Sanchez,Los Angeles,CA,2017-09-01,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
1801,646,Annis Sanchez,Los Angeles,CA,2017-09-01,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
1802,646,Annis Sanchez,Los Angeles,CA,2017-09-01,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
1803,647,Jaimee Day,Poughkeepsie,NY,2017-09-01,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1804,647,Jaimee Day,Poughkeepsie,NY,2017-09-01,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
1805,648,Jenny Bell,Niagara Falls,NY,2017-09-01,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1806,649,Ara Vazquez,San Carlos,CA,2017-10-01,2,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
1807,649,Ara Vazquez,San Carlos,CA,2017-10-01,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
1808,649,Ara Vazquez,San Carlos,CA,2017-10-01,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Genna Serrano
1809,649,Ara Vazquez,San Carlos,CA,2017-10-01,1,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,Santa Cruz Bikes,Genna Serrano
1810,650,Hue Dalton,Apple Valley,CA,2017-11-01,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Mireya Copeland
1811,651,Toya Pratt,Long Beach,NY,2017-11-01,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
1812,651,Toya Pratt,Long Beach,NY,2017-11-01,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita Daniel
1813,651,Toya Pratt,Long Beach,NY,2017-11-01,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita Daniel
1814,651,Toya Pratt,Long Beach,NY,2017-11-01,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1815,652,Milagros Weber,Harlingen,TX,2017-12-01,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
1816,652,Milagros Weber,Harlingen,TX,2017-12-01,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes,Layla Terrell
1817,652,Milagros Weber,Harlingen,TX,2017-12-01,1,489.99,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Rowlett Bikes,Layla Terrell
1818,652,Milagros Weber,Harlingen,TX,2017-12-01,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Layla Terrell
1819,652,Milagros Weber,Harlingen,TX,2017-12-01,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Rowlett Bikes,Layla Terrell
1820,653,Barbra Dickerson,Ridgecrest,CA,2017-01-14,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Santa Cruz Bikes,Mireya Copeland
1821,653,Barbra Dickerson,Ridgecrest,CA,2017-01-14,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
1822,653,Barbra Dickerson,Ridgecrest,CA,2017-01-14,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Mireya Copeland
1823,653,Barbra Dickerson,Ridgecrest,CA,2017-01-14,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
1824,653,Barbra Dickerson,Ridgecrest,CA,2017-01-14,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Santa Cruz Bikes,Mireya Copeland
1825,654,Gilberto Sanders,Woodside,NY,2017-01-14,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1826,654,Gilberto Sanders,Woodside,NY,2017-01-14,2,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1827,654,Gilberto Sanders,Woodside,NY,2017-01-14,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1828,654,Gilberto Sanders,Woodside,NY,2017-01-14,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
1829,655,Kanesha Hudson,Oakland,CA,2017-01-16,1,250.99,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
1830,656,Venessa Frost,Scarsdale,NY,2017-01-16,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1831,656,Venessa Frost,Scarsdale,NY,2017-01-16,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
1832,656,Venessa Frost,Scarsdale,NY,2017-01-16,1,149.99,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1833,657,Mable Pratt,Coachella,CA,2017-01-17,1,875.99,Surly Steamroller - 2017,Road Bikes,Surly,Santa Cruz Bikes,Mireya Copeland
1834,657,Mable Pratt,Coachella,CA,2017-01-17,2,6399.98,Trek Domane SL Disc Frameset - 2017,Road Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
1835,658,Tonisha Fowler,Huntington Station,NY,2017-01-17,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
1836,658,Tonisha Fowler,Huntington Station,NY,2017-01-17,2,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1837,658,Tonisha Fowler,Huntington Station,NY,2017-01-17,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1838,659,Sheryl Chase,Floral Park,NY,2017-01-17,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1839,659,Sheryl Chase,Floral Park,NY,2017-01-17,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1840,659,Sheryl Chase,Floral Park,NY,2017-01-17,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
1841,659,Sheryl Chase,Floral Park,NY,2017-01-17,2,2999.98,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1842,660,Ashlee Pena,Whitestone,NY,2017-01-18,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
1843,660,Ashlee Pena,Whitestone,NY,2017-01-18,2,5199.98,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1844,660,Ashlee Pena,Whitestone,NY,2017-01-18,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1845,660,Ashlee Pena,Whitestone,NY,2017-01-18,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1846,661,Leigh Burke,Schenectady,NY,2017-01-18,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1847,661,Leigh Burke,Schenectady,NY,2017-01-18,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
1848,662,Caleb England,Pleasanton,CA,2017-01-19,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
1849,662,Caleb England,Pleasanton,CA,2017-01-19,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
1850,662,Caleb England,Pleasanton,CA,2017-01-19,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
1851,662,Caleb England,Pleasanton,CA,2017-01-19,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
1852,662,Caleb England,Pleasanton,CA,2017-01-19,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna Serrano
1853,663,Herta Rollins,Mountain View,CA,2017-01-20,2,2939.98,Haro Shift R3 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes,Genna Serrano
1854,663,Herta Rollins,Mountain View,CA,2017-01-20,1,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Genna Serrano
1855,663,Herta Rollins,Mountain View,CA,2017-01-20,2,858.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Genna Serrano
1856,663,Herta Rollins,Mountain View,CA,2017-01-20,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
1857,663,Herta Rollins,Mountain View,CA,2017-01-20,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
1858,664,Reatha Perez,Holbrook,NY,2017-01-20,2,679.98,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1859,664,Reatha Perez,Holbrook,NY,2017-01-20,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita Daniel
1860,664,Reatha Perez,Holbrook,NY,2017-01-20,2,1751.98,Surly Steamroller - 2017,Road Bikes,Surly,Baldwin Bikes,Venita Daniel
1861,664,Reatha Perez,Holbrook,NY,2017-01-20,1,5299.99,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1862,664,Reatha Perez,Holbrook,NY,2017-01-20,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1863,665,Syreeta Hendricks,Mahopac,NY,2017-01-21,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1864,665,Syreeta Hendricks,Mahopac,NY,2017-01-21,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1865,665,Syreeta Hendricks,Mahopac,NY,2017-01-21,1,4999.99,Trek Madone 9.2 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1866,666,Lavonda Stephenson,Bay Shore,NY,2017-01-21,2,979.98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1867,666,Lavonda Stephenson,Bay Shore,NY,2017-01-21,1,1499.99,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1868,667,Klara Kim,Rome,NY,2017-01-22,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1869,667,Klara Kim,Rome,NY,2017-01-22,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita Daniel
1870,667,Klara Kim,Rome,NY,2017-01-22,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1871,667,Klara Kim,Rome,NY,2017-01-22,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1872,667,Klara Kim,Rome,NY,2017-01-22,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
1873,668,Christia Carson,Helotes,TX,2017-01-22,2,898.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes,Kali Vargas
1874,668,Christia Carson,Helotes,TX,2017-01-22,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Trek,Rowlett Bikes,Kali Vargas
1875,669,Carolyne Conley,Floral Park,NY,2017-01-23,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1876,669,Carolyne Conley,Floral Park,NY,2017-01-23,1,619.99,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1877,670,Virgina Berg,Valley Stream,NY,2017-01-24,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
1878,670,Virgina Berg,Valley Stream,NY,2017-01-24,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1879,670,Virgina Berg,Valley Stream,NY,2017-01-24,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1880,670,Virgina Berg,Valley Stream,NY,2017-01-24,1,2499.99,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1881,671,Elvia Cardenas,Massapequa,NY,2017-01-25,1,416.99,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1882,671,Elvia Cardenas,Massapequa,NY,2017-01-25,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1883,671,Elvia Cardenas,Massapequa,NY,2017-01-25,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
1884,671,Elvia Cardenas,Massapequa,NY,2017-01-25,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1885,671,Elvia Cardenas,Massapequa,NY,2017-01-25,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1886,672,Delmar Wise,Lockport,NY,2017-01-26,2,699.98,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1887,672,Delmar Wise,Lockport,NY,2017-01-26,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1888,672,Delmar Wise,Lockport,NY,2017-01-26,2,12999.98,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1889,673,Bobbie Foster,Desoto,TX,2017-01-26,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
1890,673,Bobbie Foster,Desoto,TX,2017-01-26,1,549.99,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,Rowlett Bikes,Layla Terrell
1891,673,Bobbie Foster,Desoto,TX,2017-01-26,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Rowlett Bikes,Layla Terrell
1892,673,Bobbie Foster,Desoto,TX,2017-01-26,1,250.99,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Layla Terrell
1893,674,Doreatha Ford,Huntington,NY,2017-01-27,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1894,675,Boyce Burks,Sunnyside,NY,2017-01-28,1,429.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
1895,675,Boyce Burks,Sunnyside,NY,2017-01-28,1,449.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
1896,675,Boyce Burks,Sunnyside,NY,2017-01-28,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1897,675,Boyce Burks,Sunnyside,NY,2017-01-28,2,419.98,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1898,676,Petronila Gallegos,Howard Beach,NY,2017-01-28,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1899,676,Petronila Gallegos,Howard Beach,NY,2017-01-28,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
1900,676,Petronila Gallegos,Howard Beach,NY,2017-01-28,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1901,676,Petronila Gallegos,Howard Beach,NY,2017-01-28,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1902,677,Elnora Simpson,Bellmore,NY,2017-01-28,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1903,677,Elnora Simpson,Bellmore,NY,2017-01-28,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1904,677,Elnora Simpson,Bellmore,NY,2017-01-28,2,6399.98,Trek Domane SL Disc Frameset - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1905,677,Elnora Simpson,Bellmore,NY,2017-01-28,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
1906,677,Elnora Simpson,Bellmore,NY,2017-01-28,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
1907,678,Ivonne Yang,El Paso,TX,2017-01-28,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Rowlett Bikes,Layla Terrell
1908,678,Ivonne Yang,El Paso,TX,2017-01-28,2,1751.98,Surly Steamroller - 2017,Road Bikes,Surly,Rowlett Bikes,Layla Terrell
1909,679,Zina Bonner,San Lorenzo,CA,2017-01-29,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
1910,679,Zina Bonner,San Lorenzo,CA,2017-01-29,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,Santa Cruz Bikes,Genna Serrano
1911,680,Delila Hamilton,Palos Verdes Peninsula,CA,2017-01-29,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
1912,680,Delila Hamilton,Palos Verdes Peninsula,CA,2017-01-29,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna Serrano
1913,680,Delila Hamilton,Palos Verdes Peninsula,CA,2017-01-29,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Genna Serrano
1914,681,Lidia Ashley,Baldwinsville,NY,2017-01-29,1,659.99,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
1915,681,Lidia Ashley,Baldwinsville,NY,2017-01-29,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
1916,681,Lidia Ashley,Baldwinsville,NY,2017-01-29,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
1917,681,Lidia Ashley,Baldwinsville,NY,2017-01-29,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Venita Daniel
1918,681,Lidia Ashley,Baldwinsville,NY,2017-01-29,1,4999.99,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
1919,682,Toshia Cardenas,Amsterdam,NY,2017-01-29,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
1920,682,Toshia Cardenas,Amsterdam,NY,2017-01-29,2,3119.98,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
1921,682,Toshia Cardenas,Amsterdam,NY,2017-01-29,1,1499.99,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1922,683,Laci Castro,Saint Albans,NY,2017-01-29,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Marcelene Boyer
1923,684,Quyen Houston,Central Islip,NY,2017-01-31,1,469.99,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
1924,684,Quyen Houston,Central Islip,NY,2017-01-31,1,5499.99,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
1925,685,Ayanna Cherry,Smithtown,NY,2017-01-31,2,979.98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
1926,685,Ayanna Cherry,Smithtown,NY,2017-01-31,1,416.99,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
1927,685,Ayanna Cherry,Smithtown,NY,2017-01-31,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
1928,685,Ayanna Cherry,Smithtown,NY,2017-01-31,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
